lat lon id secret server farm org.scrt fmt
-20.233791 140.189511 8583015937 72aecf30a4 8225 9 29acf72f8d jpg
-20.233791 140.189511 8584115734 2f22278142 8376 9 bb1028f415 jpg
-20.176008 140.177808 8584121096 6e70f54f51 8109 9 e95307ebda jpg
-20.21935 140.241086 8683795449 9566ec9d64 8541 9 391c6dec94 jpg
-19.958297 139.97268 8683805901 0a621164f4 8541 9 e36aef22de jpg
-19.949055 139.979458 8683807719 7d826a0f06 8387 9 0731e78d97 jpg
-19.920011 139.994625 8683808855 4c8635840f 8262 9 0322880744 jpg
-19.835825 140.004227 8683826805 9a29b5bc7d 8383 9 35ba922ab9 jpg
-19.824366 139.991247 8683829507 3d93254aa9 8520 9 4244f854f1 jpg
-19.820313 140.051366 8683840477 3e4fc0d22c 8382 9 36177c8370 jpg
-20.2095 140.144411 8684912810 6856ce77fa 8524 9 776d7b9f0a jpg
-19.997405 140.201452 8684922672 15858072e4 8526 9 27f1c12ebf jpg
-19.992161 140.2023 8684923142 9788465eb6 8520 9 1c3405d4a8 jpg
-19.931208 140.001358 8684925292 774e49525e 8121 9 5692e3e8d9 jpg
-19.919777 139.993308 8684926310 162108d1d9 8539 9 626c2bc66b jpg
-19.912833 139.964244 8684951600 43e08438d6 8266 9 9ea6d5f53e jpg
-19.922063 139.960102 8684952844 308962e15d 8519 9 eb24933b36 jpg
-19.822638 140.041766 8684954342 651a6e782d 8260 9 0485c06dbc jpg
-19.863694 140.056133 8706145219 0eebfc4179 8556 9 4b971f86b1 jpg
-19.862736 140.052555 8706146967 f854356522 8397 9 c770c265c8 jpg
-19.878163 140.048005 8706148487 be3f1cda79 8137 9 e7828f027c jpg
-19.944711 140.0299 8706166143 7ddd99cc23 8557 9 3a99586377 jpg
-19.898494 140.024938 8706168713 d130b0ef79 8274 9 901bdcf308 jpg
-19.898336 140.03238 8706169873 52c4fef7b9 8440 9 f82668bc44 jpg
-19.898461 140.043661 8707276996 a341908386 8116 9 cc3a332499 jpg
-19.89848 140.042533 8707278366 96d92a50f2 8136 9 1ee782165b jpg
-19.89848 140.042533 8707279620 89e2c0a4eb 8253 9 16af5832c8 jpg
-19.892244 140.043622 8707281164 a23a4c9c74 8258 9 e5b5817b12 jpg
-19.948061 140.034133 8707291434 e160fe4638 8263 9 64e1339cda jpg
-20.07795 139.964296 9021233736 ab49ccbeab 7446 8 e9d28aa6cc jpg
-19.862489 140.219702 9379109731 043c6517d5 3819 4 276710f401 jpg
-19.862489 140.219702 9379110891 cdd7fac016 3799 4 9f7f23dd94 jpg
