lat lon id secret server farm org.scrt fmt
37.63587 -0.688726 1194067207 3d54b04dfc 1277 2 f296a73108 jpg
37.635203 -0.689858 131016751 9bb7e9b72f 53 1 17205 photo
-0.317229 37.288971 183263621 84d25f5445 66 1 84d25f5445 jpg
-0.317229 37.288971 183264798 9c8881f6d8 78 1 9c8881f6d8 jpg
-0.317229 37.288971 183264799 880ddce214 77 1 880ddce214 jpg
-0.317229 37.288971 183264800 d2c7c58b98 6 1 d2c7c58b98 jpg
-0.317229 37.288971 183264801 d062bb34df 54 1 d062bb34df jpg
-0.317229 37.288971 183264802 10a12b794b 57 1 10a12b794b jpg
37.660994 -0.736599 234003709 adc7ca07c2 80 1 adc7ca07c2 jpg
37.636929 -0.708961 23518579 ef1957117d 19 1 ef1957117d jpg
37.640687 -0.72426 2789462786 87371d36ce 3197 4 f703f03ed3 jpg
37.698355 -0.802817 279002274 ae7bd0cf0e 120 1 ae7bd0cf0e jpg
37.641626 -0.757096 3081415470 c338a984be 3161 4 bdd735b2e0 jpg
37.635203 -0.689858 308951733 9cdf7ea228 106 1 112 photo
37.705524 -0.742452 3174670636 d4a502067d 1130 2 bb74ac9af2 jpg
37.705524 -0.742452 3174672606 e2113d4281 3257 4 9d65e50a9d jpg
37.705218 -0.742246 3174674710 ff2d39df2a 3134 4 ec98f654b1 jpg
37.607056 -0.773367 3234555959 8c976f99db 3434 4 2091d9b59f jpg
37.601363 -0.79915 323999275 e259fe3002 124 1 e259fe3002 jpg
37.60105 -0.803527 323999433 6405587a17 140 1 6405587a17 jpg
37.594247 -0.802622 323999560 92093970f9 133 1 92093970f9 jpg
37.594333 -0.802783 323999665 18d5f4909e 141 1 18d5f4909e jpg
37.595141 -0.803586 323999907 93c424a85f 142 1 93c424a85f jpg
37.59588 -0.802016 324000166 c87c08dd2a 123 1 c87c08dd2a jpg
37.597175 -0.801152 324000525 b22fc70de1 129 1 b22fc70de1 jpg
37.598311 -0.80445 324000757 0f7bc82eae 140 1 0f7bc82eae jpg
37.600713 -0.804383 324000981 2a65bf1956 134 1 2a65bf1956 jpg
37.600672 -0.804438 324001188 abd60f219d 126 1 abd60f219d jpg
37.603272 -0.801488 324001317 00279070dd 143 1 00279070dd jpg
37.62324 -0.781252 324938799 52072ee340 142 1 52072ee340 jpg
37.651586 -0.78295 324939064 e4df4144d9 139 1 e4df4144d9 jpg
37.651636 -0.782994 324939284 841f2971e3 142 1 841f2971e3 jpg
37.62324 -0.781252 324939451 16c28e8a96 134 1 16c28e8a96 jpg
37.651636 -0.782994 324939639 7401ea4d58 137 1 7401ea4d58 jpg
