lat lon id secret server farm org.scrt fmt
39.23428 140.139659 151155452 717fdcfa66 50 1 717fdcfa66 jpg
38.972781 139.832298 17211457 0044100b2c 14 1 0044100b2c jpg
39.392439 140.050546 177642698 57a60a362c 52 1 57a60a362c jpg
38.972856 139.832325 17959216 e5a89f1e3b 14 1 e5a89f1e3b jpg
39.388496 140.031202 207220046 29162fd3be 91 1 29162fd3be jpg
39.122263 139.990912 2096623406 132e7c741b 2020 3 cccf61173f jpg
39.205343 139.903015 2313803901 262ca3bb81 3201 4 691374cd90 jpg
39.204897 139.894432 2313803969 544752fe01 2379 3 a001162f06 jpg
39.207194 139.898207 2313804095 f58fcf77d7 3092 4 f6603f8d3b jpg
39.207127 139.898964 2313804137 bfbd2b49f3 2296 3 b6e682845e jpg
39.207191 139.901679 2313804257 c0f431fbcd 2049 3 2e9979f1ca jpg
39.207044 139.899806 2314617814 9f046fc1dd 2158 3 3d4bc70093 jpg
39.206645 139.90185 2314617926 3ba35db1aa 2199 3 8a2103edf7 jpg
39.207119 139.902002 2314617966 6ee63f4a1c 3023 4 319d98109c jpg
39.233882 139.913571 2390841785 9e9c1229a9 2002 3 6d6c27cb62 jpg
39.316055 140.110091 2391488368 6625ca7854 2134 3 567c9f9bef jpg
39.291465 140.096948 2392471642 6b228ea631 3064 4 72a83b1455 jpg
39.10325 140.0542 2397397160 c88df2e4a9 2331 3 b068a48437 jpg
39.283788 140.113272 2402527059 90b6d80835 2086 3 16414bdbc4 jpg
39.283917 140.113256 2402527967 b9fb21085e 3254 4 a0ed5d2d5c jpg
39.386383 140.057407 2402542129 1a12d8454f 3032 4 8698261817 jpg
39.284182 140.113444 2403354428 8372691634 2105 3 f4d5c8df4c jpg
39.284141 140.113444 2403355348 6cdc680e3b 3195 4 bf94871529 jpg
39.035533 140.15635 2463276918 a991926a4b 2135 3 ed5f3a389c jpg
39.073347 139.868191 2584863743 b993c87c94 3277 4 18148186c9 jpg
39.127686 140.067123 2687817283 69b48a0651 3050 4 b295401a1d jpg
39.118341 140.06379 2687817677 4459a8513f 3208 4 051691cd19 jpg
39.117105 140.062529 2687818213 45578412f0 3090 4 770975dc86 jpg
39.11456 140.061689 2687818501 ee8148d884 3154 4 a45a4f3a46 jpg
39.112982 140.059798 2687818657 f70f59e840 3272 4 2559540da8 jpg
39.106478 140.054563 2687818957 66398ccd6c 3026 4 3b405eafe6 jpg
39.104574 140.054791 2687819463 f4b38f84d9 3191 4 d19bc39a2a jpg
39.104525 140.054766 2687819791 a96951343d 3278 4 25320b245b jpg
39.104548 140.054768 2687819955 88ac40ff5b 3115 4 59d07ebabf jpg
39.104557 140.054719 2687820103 b8cdcb9d43 3138 4 3614db8a46 jpg
39.104481 140.054737 2687820221 087a96fcba 3066 4 a683cdb0e1 jpg
39.104273 140.054494 2687820689 87aa47c799 3199 4 eae40a21ab jpg
39.102178 140.054187 2687821635 ea64ce3353 3272 4 9678acf2d9 jpg
39.102198 140.054099 2687821777 01e612477d 2307 3 7fee93d810 jpg
39.101338 140.05279 2687823389 8637ebfb30 3243 4 6df09afb8c jpg
39.101182 140.05267 2687824167 115a4f0fb2 3148 4 e0ce575ce6 jpg
39.103045 140.051909 2687827755 b4eaed4b4d 3150 4 e03821eca6 jpg
39.103239 140.051844 2687828087 dd1927fc54 3001 4 9972017720 jpg
39.103518 140.051801 2687828151 0dba446a43 2342 3 e7a8a98844 jpg
39.103518 140.051801 2687828245 93d2afb446 3104 4 f05da22b8d jpg
39.118335 140.063775 2688630306 716ec58948 3173 4 7d5589919d jpg
39.117124 140.062501 2688630582 d634838867 2135 3 b25d9cd410 jpg
39.114964 140.061431 2688630838 23ab1b945f 3061 4 0c52bc8cb7 jpg
39.106478 140.054563 2688631264 9846982866 3209 4 348700dc5f jpg
39.106478 140.054563 2688631494 18eb9b76d0 3222 4 b975303d29 jpg
39.104674 140.054911 2688631632 c5d2393977 3119 4 7eaa86c31d jpg
39.104602 140.054786 2688631750 8903a77911 3252 4 6f53c6f6a7 jpg
39.104292 140.054531 2688632698 864db2b1e5 3195 4 96f894522c jpg
39.104283 140.054511 2688632850 6c5362ee0f 3011 4 bb10c67c97 jpg
39.10425 140.054491 2688633122 9eaf3732fa 3285 4 d7267449cf jpg
39.102599 140.0541 2688633274 0f14b0b3b6 3107 4 b9e60a72ab jpg
39.102599 140.0541 2688633420 bf0398073f 3263 4 6331b3f796 jpg
39.102438 140.054195 2688633560 17b81a0f80 3196 4 668127fbed jpg
39.102362 140.054217 2688633680 02be028832 3017 4 3d9b4fe8f4 jpg
39.101953 140.053836 2688634264 a3fcd2edc8 3194 4 8a70076bdc jpg
39.101953 140.053836 2688634422 fcce346d44 3195 4 25eab29d79 jpg
39.101816 140.053315 2688634734 61d0b7f2c4 3246 4 92f0234c4c jpg
39.101614 140.053004 2688634902 17e7840913 3073 4 8d5e831008 jpg
39.101354 140.052807 2688635496 e513093937 3040 4 ec908a04a4 jpg
39.101167 140.052684 2688635794 ceae812450 3117 4 081b6a1c20 jpg
39.101053 140.052407 2688636560 c7e03e8316 3138 4 7a147d4361 jpg
39.099119 140.051458 2688639934 d0ccdecff1 3001 4 d6bc5dc122 jpg
39.103045 140.051909 2688640174 6ac22330ed 3206 4 2e1df67962 jpg
39.219933 139.900216 279859040 dde7907081 114 1 dde7907081 jpg
39.29175 140.097483 2910650333 bcc4532607 3128 4 cd2f5bd49f jpg
39.239933 139.910883 2910654175 997241b1f0 3068 4 f6088f765c jpg
39.291366 140.097183 2910897023 63f814f557 3252 4 d71ce2b6ee jpg
39.2844 140.1144 2910899347 4095cc875f 3093 4 f2da02d355 jpg
39.099533 140.051516 2910973511 696a6e6c43 3207 4 da15437dab jpg
39.253966 140.00815 2911126777 0549b17e9a 3179 4 c5a3fc412e jpg
39.291533 140.0969 2911494260 606ec27d80 3059 4 c5c8c36341 jpg
39.2915 140.097333 2911495326 cc928eed20 3152 4 0a025d259a jpg
39.387233 140.058083 2911512500 7c43aab397 3145 4 77c8436a2f jpg
39.314383 140.104983 2911739578 efe36321e3 3218 4 d52db57b67 jpg
39.314866 140.105466 2911743814 8aa0e126dd 3006 4 81c532d6cc jpg
39.284233 140.113933 2911744936 4aa013f18c 3217 4 eac8cb3037 jpg
39.130166 140.068316 2911813128 e0a2abbb39 3198 4 7bc6d812d8 jpg
39.10705 140.054916 2911816888 221e70b68d 3214 4 25a9034e3c jpg
39.097561 140.047874 3068225118 ce3f0a07da 3227 4 cca2ec0ae3 jpg
39.101958 140.045482 308747878 07582dec3e 119 1 07582dec3e jpg
39.101958 140.045482 308747948 6cd1a3c021 107 1 6cd1a3c021 jpg
39.220224 139.900347 331313509 fa48611b85 135 1 301 photo
39.390601 140.054644 342068039 f6edcfe558 153 1 f6edcfe558 jpg
39.11778 139.996799 34536055 f01e7d6554 23 1 f01e7d6554 jpg
39.11778 139.996799 34796720 e7cf71bcc3 23 1 e7cf71bcc3 jpg
39.3864 140.056107 371842250 00a4c07025 167 1 00a4c07025 jpg
39.072339 139.869411 393122244 8f82199155 188 1 8f82199155 jpg
39.053723 139.886754 401915179 2f96ddd343 155 1 2f96ddd343 jpg
38.995828 139.85225 416689532 9d3d98a668 188 1 38d36fef53 jpg
39.204124 139.8987 4776474411 16be68cb31 4115 5 5458a803f8 jpg
39.290961 139.959251 60854036 cf433d8625 27 1 cf433d8625 jpg
39.293162 139.961394 60854057 6cbbea1176 27 1 6cbbea1176 jpg
39.103216 140.021004 70847506 dde72e0672 20 1 dde72e0672 jpg
39.10995 139.972171 7818886090 77de70910e 8283 9 41f753f165 jpg
39.134987 139.944362 7849662594 a5d0d474f6 8437 9 aa0528a8bf jpg
