lat lon id secret server farm org.scrt fmt
-8.14338 139.954 4701002419 e781deab03 4025 5 36 photo
-8.14338 139.954 4701002939 b547dc3e48 4066 5 78 photo
-8.14338 139.954 4701003397 cfffd7f824 4063 5 84 photo
-8.14338 139.954 4701004679 2fa57e71d5 4012 5 35 photo
-8.14338 139.954 4701005911 d6983d8a0c 4003 5 44 photo
-8.24082 140.037 4701006639 4ba7a9d22a 4071 5 46 photo
-8.24082 140.037 4701008253 77782fc1e0 4054 5 40 photo
-8.14338 139.954 4701634942 8f0e15eb71 4040 5 43 photo
-8.14338 139.954 4701637552 c473aa4ffb 4022 5 64 photo
-8.24082 140.037 4701640420 89b6f57f86 4014 5 42 photo
-8.24082 140.037 4701640930 591eb36945 4001 5 42 photo
