lat lon id secret server farm org.scrt fmt
-19.357651 -40.06348 304277143 7588172198 104 1 7588172198 jpg
-19.357651 -40.06348 304277146 324c015832 102 1 324c015832 jpg
-19.381999 -40.068243 3746346999 2bcf9537bf 3436 4 e92edbf814 jpg
-19.405523 -40.066312 3746347005 e89b56389c 2632 3 0cdd9e68eb jpg
-19.400494 -40.065797 5148533488 ca24defd9a 1365 2 1e4d1923a1 jpg
-19.272582 -40.357246 5684016121 3f2d8f7d01 5061 6 c47ed5448d jpg
-19.175814 -40.071945 6133526919 7f03135aed 6187 7 395 photo
-19.383765 -40.062289 7444481158 3d29b6d1b5 7135 8 860b11a8cb jpg
-19.392387 -40.071151 7543901024 d40f2efc75 8153 9 9756659c5b jpg
-19.206617 -40.095634 7626979774 47c3a8501b 8001 9 ba8eefb9a9 jpg
-19.383896 -40.06083 7798310566 00a8122547 8426 9 51b53f7dcf jpg
-19.400908 -40.066827 8062384828 d7a0717f1d 8462 9 9e95a69ec6 jpg
-19.400827 -40.066881 8082496175 ac2c7f6b5e 8326 9 c51a601067 jpg
-19.383765 -40.062031 8266849193 7071ef3e5d 8069 9 81b7f128e2 jpg
-19.376074 -40.053044 8439540529 157f8e450c 8055 9 4978b1dcb3 jpg
-19.39937 -40.062503 8445183643 30d5375e96 8325 9 7cbcceeff8 jpg
-19.39937 -40.062503 8446263782 f50f7764f3 8333 9 ab08907717 jpg
-19.39937 -40.062503 8446278714 b79b67727a 8492 9 bfd1cce08f jpg
-19.383664 -40.062224 8451259499 61720637bf 8532 9 ac38482267 jpg
-19.383724 -40.062096 8452362610 2f380cf2db 8531 9 41ec294f49 jpg
-19.376074 -40.053044 8454132774 6cace34189 8247 9 63e055a62d jpg
-19.376348 -40.056009 8481328936 cc3389be50 8530 9 44d9015255 jpg
-19.376023 -40.06119 8500847105 eb11167593 8531 9 c6af0ee7f0 jpg
-19.403115 -40.068889 8608153324 1b6caff19f 8266 9 ae83506b0b jpg
-19.371645 -40.058183 8732764465 92fa0bc3da 7293 8 87e8841fdf jpg
-19.39852 -40.064992 9093378897 2e05bea291 3687 4 f7b126aa22 jpg
-19.4 -40.065334 9336518637 9e2f0e27d8 5466 6 4c1953628e jpg
-19.403115 -40.068889 9373930998 2b0b3a7b9e 5539 6 e51cbebabf jpg
