lat lon id secret server farm org.scrt fmt
-20.979346 139.940629 3756122201 291cc7c86c 3445 4 1bda5b2d04 jpg
-20.915683 140.044972 3756920024 c1da679fc4 3421 4 a29379d9fb jpg
-20.797056 139.9861 5682511159 ccfccd9cd3 5148 6 504e3abbf1 jpg
-20.802625 139.982747 5682587135 c08f9e6c00 5064 6 f91e7d33a7 jpg
-20.802625 139.982747 5682588615 7f6ca0887f 5183 6 91db7fb193 jpg
-20.807323 139.980577 5682593949 8c1e40b863 5064 6 8236bda103 jpg
-20.807181 139.980663 5682595093 593cf7af76 5185 6 603d247cd0 jpg
-20.807339 139.980661 5682597483 5058c2af7f 5185 6 9d85660896 jpg
-20.807339 139.980713 5682601571 0b2ec9d2df 5107 6 c1c24e31c1 jpg
-20.797056 139.9861 5682608077 0842b136b3 5146 6 a7a53ae77b jpg
-20.80577 139.980936 5683156836 bec34d6846 5227 6 86e32f9fb1 jpg
-20.807309 139.980647 5683166402 97947633f9 5150 6 2b4bdcc9df jpg
-20.807339 139.980661 5683170024 226f03fc99 5066 6 1a1a5b2d10 jpg
-20.805956 139.980938 5683172806 297d7f6382 5150 6 51f1dd0c89 jpg
-20.797064 139.986108 5683178160 c8070b24fc 5190 6 21eef59697 jpg
-20.830853 140.049805 6023571343 fd01c6d9c8 6080 7 88b5c1aeed jpg
-20.830853 140.049805 6023572565 a87eb0fa89 6192 7 24b3155727 jpg
-20.830853 140.049805 6024127530 504b1a70fc 6126 7 1459d4075b jpg
-20.979346 139.940629 6079517586 416b5e5671 6067 7 68b4e39e84 jpg
-21.131822 140.150527 6558860673 de9109f014 7002 8 9080d68f89 jpg
-20.838799 140.047305 7921296886 f76783fef1 8321 9 38 photo
-20.893722 140.047044 8498872313 d75d9f46a2 8086 9 e373edbccb jpg
-20.894536 140.047172 8498872569 fff836d7b9 8511 9 4fac5ed844 jpg
-20.856427 140.097327 8498873253 30277f0720 8520 9 dae97aaf3f jpg
-20.791161 140.139702 8498873695 88087f3603 8532 9 712420c932 jpg
-20.79895 140.118558 8498873901 b1028bd2c8 8387 9 9474e9b90a jpg
-20.810061 140.111383 8498874111 fafb21422b 8241 9 5465770569 jpg
-20.841894 140.07253 8498874913 6cc0ee5bd5 8232 9 348b833192 jpg
-20.841894 140.07253 8498875143 7ff401031e 8225 9 0e64c70ddf jpg
-20.836172 139.968938 8498878179 678364594d 8382 9 30d62f6e6a jpg
-20.893722 140.047044 8499978370 b40b7f9c70 8101 9 428bcd1d20 jpg
-20.948544 140.043697 8499979120 d423a72c21 8234 9 3835111400 jpg
-20.870136 140.070713 8499979312 914119cbea 8513 9 c15fd2a1cf jpg
-20.884986 140.146263 8499979700 5d5b39e8f0 8508 9 4752b29c35 jpg
-20.809716 140.109155 8499980516 7b0449df56 8518 9 c330ef7f1d jpg
-20.790372 140.095147 8499980680 7d9198c4da 8236 9 2df6a4acaa jpg
-20.790372 140.095147 8499980888 15dd5261f7 8250 9 e7d0451d5e jpg
-21.053838 140.066675 8581717837 67b5bd351c 8234 9 8e441ab834 jpg
-20.947241 139.968422 8581720217 496f6151cf 8382 9 060b5edea8 jpg
-20.976577 140.001936 8581724275 e94ffe6553 8522 9 57e0de0a68 jpg
-20.956975 139.988294 8581725197 b443492328 8252 9 912dec32b2 jpg
-21.140194 140.190075 8582819974 e06a8a2d62 8383 9 abfa5ec3b3 jpg
-20.945327 139.976166 8582822172 133b8cc22d 8247 9 d354b6aeb6 jpg
-20.947594 139.984836 8582823434 0dd4845b04 8108 9 a50d541882 jpg
-20.9697 139.9998 8582824308 165ff412d3 8086 9 f6a7186d09 jpg
-21.015555 139.949613 8582826662 9d50cf09e7 8235 9 0f33b84212 jpg
-21.227969 139.631694 8683821093 427528fb1c 8540 9 05fcb45b2d jpg
-21.236208 139.650936 8683822423 6a9d91d9b8 8527 9 24d25d0f86 jpg
-20.877252 139.973313 8684915100 ab9659f261 8542 9 3a0c9d8fe3 jpg
-21.234827 139.6364 8684935804 c5c374fb7d 8386 9 b46365ea61 jpg
-21.227969 139.631694 8684938838 c759def84f 8525 9 e9df50b39c jpg
-20.979346 139.940629 8765035619 9dc24969d9 3831 4 bc232f1ea7 jpg
-20.800373 139.99663 9305264745 09696dd389 2826 3 9c904b92cc jpg
-20.837237 140.046588 9381151210 d6c68ebda7 7287 8 722f995815 jpg
